latitude,longitude,price
45.00437,-93.00172,52
44.9535,-93.28907,334
44.93042,-93.2888,178
44.97716,-93.09778,32
44.96925,-93.0801,186
44.91494,-93.28951,210
44.86046,-92.61709,97
44.8992,-93.23344,112
44.93832,-93.26473,161
45.06469,-92.81658,100
44.83989,-92.94866,69
44.81596,-93.53521,555
44.935104,-93.256493,237
44.95653,-93.65014,550
44.944244,-93.292297,222
44.75241,-92.8019,135
45.03254,-93.00678,249
44.96598,-93.38208,185
44.90492,-93.05759,120
45.00773,-93.28571,299
45.56128,-92.72285,114
44.90728,-93.26002,232
46.23864,-93.82389,181
44.96092,-93.28808,159
44.95336,-93.06989,65
44.95383,-93.17429,197
44.93801,-93.24091,85
44.921116,-93.081001,61
44.96339,-93.05871,111
44.94625,-93.28498,109
44.93534,-93.2409,99
44.95727,-93.15623,82
44.99555,-93.26189,75
44.95677,-93.30107,1057
45.05831,-93.3694,42
44.95952,-93.14595,120
45.6839,-92.96292,113
46.13619,-93.47308,138
44.80462,-93.12721,219
44.94885,-93.25011,44
44.82198,-93.12224,314
44.32659,-93.96475,251
44.93393,-93.09314,295
44.76623,-93.3259,750
44.9203,-93.29,208
44.94484,-93.28365,89
44.92647,-93.26677,110
44.94551,-93.28297,149
44.9646,-93.28736,113
45.06853,-93.25976,150
44.94525,-93.32772,126
45.01502,-93.30364,35
45.16906,-93.22662,138
45.05023,-92.83097,252
44.94762,-93.21727,122
44.98132,-92.7588,145
44.98088,-92.75553,120
45.14776,-93.24387,80
44.87659,-92.91172,87
44.85012,-93.69158,279
45.04237,-93.06613,131
45.37848,-92.86546,169
45.22628,-93.28697,129
44.99133,-93.31574,180
45.00701,-93.25416,59
44.90499,-93.42459,47
44.33131,-93.65934,200
45.02684,-93.2407,269
44.92689,-93.07833,80
45.32657,-92.96963,55
44.96162,-93.16323,49
44.56331,-92.5405,165
45.49419,-93.92692,149
44.97886,-93.25873,120
45.56986,-93.59187,115
44.95964,-93.27318,74
45.0041,-93.04784,149
44.93646,-93.18187,99
45.22742,-93.60502,100
45.02387,-93.24037,53
45.00435,-93.2453,82
44.96699,-93.05272,80
45.06309,-93.14286,155
45.03165,-92.81924,58
44.9533,-93.2948,63
44.90221,-93.57322,328
44.92146,-92.77028,114
44.9426,-93.2771,130
45.04062,-93.3123,67
44.93668,-93.16393,181
44.88801,-93.27885,54
44.93792,-93.21392,350
45.0017,-92.98719,56
44.85184,-93.32104,234
45.06193,-93.14246,135
44.92891,-93.65317,275
45.39145,-92.84946,63
44.96286,-93.01135,37
45.04648,-92.8134,105
44.93271,-93.09267,149
44.45986,-93.17206,131
45.10555,-93.33639,38
45.10438,-93.33569,36
44.90197,-93.56694,1620
44.90136,-93.56744,1242
44.96153,-93.31273,149
44.90032,-93.56761,302
44.93919,-93.62124,75
45.04834,-93.23686,43
44.97076,-93.51523,299
44.95785,-93.29313,109
44.89378,-93.31736,316
44.9909,-93.50556,213
44.77393,-93.27534,65
44.96345,-93.16124,69
44.94848,-93.30079,224
45.04251,-93.44328,118
44.56172,-92.53078,256
44.94561,-93.17137,94
45.40411,-92.82119,382
44.84082,-92.62789,51
44.70067,-93.28093,206
44.95849,-93.08062,37
44.95822,-93.0804,37
44.95914,-93.08055,37
45.44256,-94.00217,40
45.44396,-94.00239,31
44.92842,-93.26644,64
44.96378,-93.23972,135
45.01891,-93.38259,225
44.98371,-93.84767,279
45.02275,-92.94367,216
45.74954,-93.00758,92
44.92096,-93.224,160
44.95155,-93.30125,628
44.98074,-93.46859,88
44.96139,-93.28804,123
44.96212,-93.28918,169
44.9619,-93.2891,140
44.75795,-93.19523,52
44.99428,-93.04683,142
44.98417,-93.24351,200
44.90632,-93.29889,103
44.92424,-93.07765,200
44.96861,-93.50278,300
45.04835,-93.23539,54
44.97313,-93.26562,148
44.96148,-93.28679,90
44.97718,-93.25851,293
44.97928,-93.25764,179
44.96605,-93.23427,96
45.07114,-93.40758,108
45.26108,-94.22265,295
45.19085,-94.11198,192
45.48886,-93.92846,350
44.92343,-93.28479,196
44.86722,-92.91067,91
44.92768,-93.24508,298
44.9366,-93.48908,224
45.05763,-92.80757,534
45.01651,-93.34657,110
45.187332,-93.393318,215
44.95817,-93.22616,164
44.8993,-93.05216,62
44.93283,-93.25798,238
45.08193,-92.82452,393
44.97093,-93.11311,116
44.98068,-93.31742,173
45.05552,-93.30499,270
45.00941,-93.28515,410
44.55926,-92.3062,300
45.18926,-93.39324,206
45.15806,-93.20014,736
45.02705,-93.24813,65
44.9582,-93.28543,308
44.83946,-93.02968,102
45.52273,-94.15704,74
45.05465,-92.81668,82
44.91946,-93.16406,54
44.92373,-92.90918,450
44.97858,-93.25821,65
44.9435,-93.21954,193
44.94402,-93.12249,351
44.8877,-93.03685,85
44.86902,-93.27176,115
45.2295,-92.86194,175
44.86829,-93.5358,136
44.98546,-92.73347,229
45.55628,-92.71641,116
45.16148,-93.27629,75
44.99273,-93.07052,131
44.94513,-93.49333,195
46.1364,-93.50807,254
44.94941,-93.09207,135
44.95084,-93.09417,150
45.521729,-94.157631,83
44.95222,-93.16947,168
45.22618,-94.23157,200
45.00047,-93.26493,146
45.02792,-92.88333,375
45.14981,-93.30036,275
44.95325,-92.73442,119
44.94089,-93.23048,173
44.90016,-93.17313,98
45.01132,-93.32395,118
44.90627,-93.30274,149
44.92521,-93.00204,154
44.85305,-93.27478,265
44.78115,-93.51757,65
44.95755,-93.12548,63
44.94505,-93.28464,125
45.02141,-93.03595,175
44.93215,-93.23889,93
44.95412,-93.17245,204
45.26267,-94.22247,150
44.87388,-93.24881,104
44.89511,-93.29474,230
44.86852,-93.06799,308
45.36098,-93.34686,110
44.543343,-93.573975,135
44.86842,-93.06816,459
44.97489,-93.27413,256
44.97496,-93.27547,356
45.3106,-94.23344,276
44.9859,-93.20106,70
44.9269174,-93.24405084,135
45.11848,-93.18821,88
45.0551,-92.80515,389
44.97693,-93.51654,329
44.71586,-93.26248,60
44.99008,-93.34818,333
44.8613,-93.31748,276
45.10879,-94.15593,70
45.44315,-94.00201,135
44.94541,-93.02132,232
45.44438,-94.00186,37
44.99334,-93.0762,164
45.443665,-94.00145,39
45.14735,-93.25193,199
44.99433231,-93.28798039,170
44.99265937,-93.234999,186
44.96329,-93.25747,150
44.92049,-93.20521,149
45.25005,-94.21945,295
44.95358,-93.29472,130
44.92647,-93.07952,125
45.39041,-92.81643,161
45.28854,-93.17884,350
44.94463,-93.13833,140
45.09854,-93.37302,83
44.89303,-93.30131,202
44.96736,-93.1693,76
44.23178,-93.57446,200
44.87149,-93.27172,225
45.04247,-93.78912,330
44.93401,-93.31561,128
44.94549,-93.32845,129
44.99836,-93.28117,157
44.95962,-93.11855,35
45.084167,-93.006989,157
45.53802,-93.2257,212
44.90482,-93.23186,344
44.92104,-93.65754,75
44.969254,-93.2631,85
44.969093,-93.262772,85
45.3745,-93.70897,130
45.006832,-93.300903,50
45.01725,-93.24157,175
45.09077,-93.00899,236
44.74712,-92.79962,1949
44.92087,-93.2161,175
45.02022,-93.23645,125
44.95235,-93.28706,350
45.34483,-92.77653,70
44.95733,-93.29255,67
44.969158,-93.26281,87
44.96812,-93.26202,95
44.91941,-93.21542,85
44.92045,-93.21757,65
45.00039,-93.14646,60
44.95709,-93.15319,150
44.96358,-93.02823,136
44.95209,-92.93626,199
44.95269,-92.93827,209
44.93452,-93.17468,114
44.93726,-93.14116,338
45.26771,-94.06987,65
44.56237,-92.54106,218
45.42095,-93.25991,140
45.24958,-93.0021,85
44.94842,-93.16687,128
44.25545,-93.76155,257
44.71412,-93.26078,60
44.99465,-93.07711,65
44.82357,-93.58215,243
45.07775,-92.87227,142
45.18124,-93.24876,238
44.56134,-92.53357,106
44.86371,-93.31246,200
44.99784,-93.08777,40
44.66061,-93.26669,85
44.93883,-93.28328,124
45.22205,-93.44479,150
45.031765,-93.255806,107
44.95951,-93.11705,29
44.9612,-93.27535,475
45.13829,-93.45129,187
44.99828,-93.42741,212
44.90003,-93.20975,116
45.122402,-93.404564,116
45.171326,-93.250175,45
44.9233,-93.39422,120
44.93006,-93.32777,209
45.37586,-92.81647,255
44.95135,-93.16333,30
44.9771,-93.41229,85
45.08404,-93.11862,60
44.95548,-93.27857,66
44.89383,-93.32638,325
44.92883225,-93.31032964,199
44.66423,-93.62516,201
44.94542,-93.32893,96
44.94577,-93.32799,97
44.870098,-93.593163,217
44.94825,-93.44672,169
45.38997,-92.84762,73
45.21096,-93.22784,97
45.20965,-93.22772,54
44.9328,-93.44063,133
44.93629,-93.26352,100
44.93784,-93.26174,100
45.25326,-92.97175,343
45.25478,-92.97201,73
44.86568,-93.25409,110
45.04853,-92.80639,418
45.08499,-92.76767,88
44.93925,-93.12826,180
44.91204,-93.31523,139
45.04723,-93.17845,333
44.56789,-92.53947,160
44.93397877,-93.31951957,162
45.01316,-93.29609,19
44.96327214,-93.29181168,85
44.95134,-93.16343,31
44.31912,-93.97358,251
44.88546248,-93.16059239,53
44.96187,-93.2733,367
45.30589,-93.58635,259
44.92396,-93.18778,75
44.97756,-93.16402,211
44.95204,-93.16739,59
44.95862,-92.76944,772
44.6403,-93.14448,126
44.18346,-93.6168,176
45.05739,-92.84489,135
44.94816,-93.08924,135
44.94606,-93.40529,88
44.98878,-93.27952,129
44.95630549,-93.28788051,105
44.98575,-93.19598,159
44.94773,-93.08994,125
44.55832,-92.53255,234
44.92396,-93.58984,944
45.24567,-93.38733,1619
45.17025,-93.25074,40
44.9681,-93.07187,232
44.75057,-92.79976,172
45.44959,-93.80492,150
45.01354,-93.24625,67
45.0153,-93.29748,21
44.962219,-93.163933,91
44.93249766,-93.22528227,262
44.94942,-93.09238,275
44.80126,-93.12234,221
44.80342,-93.12103,179
45.39107,-92.85461,378
45.0482,-92.81452,164
44.94352,-93.12851,125
45.03306,-93.76988,280
44.91193,-93.20988,39
44.9097,-93.21891,172
44.93739,-93.48937,180
44.9513,-93.16264,28
45.22687,-93.67314,40
44.94589,-93.12566,90
45.16681,-93.35411,100
44.943417,-93.131622,132
44.72673,-93.24268,278
45.15073,-93.33657,176
46.17982,-93.49338,283
44.99962,-93.14842,65
45.67442,-93.05331,126
44.9561,-93.29132,98
44.97957,-93.25792,114
44.95825,-93.26017,29
45.04683,-93.2351,59
45.01351,-93.29799,20
45.691055,-93.0429,371
44.74067,-93.24119,130
44.96089,-93.1288,96
45.14343,-93.1498,69
44.96691,-93.16971,69
45.07558,-94.18503,99
44.93876,-93.44164,172
45.267025,-94.024033,180
45.0391,-93.29114,215
45.08322,-93.05683,168
45.17661,-92.76251,128
44.93164,-93.20907,103
45.0828,-93.34626,159
44.9894,-93.37783,189
44.94675,-93.32762,73
44.94753,-93.32786,89
44.94739,-93.32909,99
44.95929,-93.23764,104
44.94259,-93.29955,196
46.22967,-93.7877,250
44.45582199,-93.16053009,195
44.958501,-93.27479639,149
44.75981,-92.80243,115
44.77768,-93.52787,87
44.95712,-93.27486,129
44.91693,-93.28256,35
44.96852,-93.28356,80
44.945877,-93.225983,69
44.96079,-93.11805,30
44.97309,-93.31588,85
44.97771,-93.11975,93
44.83064,-93.65407,248
45.02424,-92.99078,815
44.95335,-93.28354,198
44.95417,-93.28161,145
44.93997,-93.1072,247
45.01483,-93.24658,57
44.99609153,-93.24695523,99
44.75932,-92.80292,115
44.75845,-92.80244,115
44.75794,-92.80084,115
44.75941,-92.80242,115
44.7599,-92.80292,115
44.92914,-93.32568,297
44.97859,-93.26015,399
44.97934,-93.25869,399
44.97755,-93.25835,488
44.97732,-93.25899,399
44.97784,-93.25827,399
44.97947,-93.25846,399
44.97876,-93.25826,499
44.97887,-93.25844,399
44.97748,-93.25975,499
44.97950015,-93.25979734,488
45.07402,-93.23813,304
44.894535,-93.262451,177
45.02005097,-93.23654667,90
45.2708,-94.02417,150
44.86524,-93.31184,221
44.95714,-93.26152,28
44.91179,-93.21311,420
44.85935,-93.44019,115
44.95722,-93.25948,29
44.96122,-93.11694,31
44.94138,-93.26183,185
44.96091,-93.11816,28
44.95643,-93.3151,899
45.05635,-93.08211,75
45.08675,-93.2272,80
45.41099,-92.65175,142
45.4105,-92.65219,142
45.41241,-92.65001,159
45.41082,-92.65013,173
45.41057,-92.65023,159
44.91354,-93.57856,226
44.95872,-93.14509,113
45.05625,-93.08382,50
45.38382,-92.83087,373
44.9777,-93.25829,75
44.56209,-92.31022,300
45.54642,-94.16056,129
44.87517,-93.24774,105
44.96301,-93.24264,109
44.619,-93.32737,250
44.92412,-93.28191,322
44.87011,-93.06947,814
44.95696,-93.16285,217
45.54684,-94.16015,59
44.75288,-93.14703,250
45.54712,-94.15969,59
44.92242,-93.21241,379
44.92809,-93.1365,190
44.94973,-93.0924,109
44.95125,-93.09227,185
44.97058,-93.34674,204
44.94807,-93.30028,110
44.76483,-93.2842,226
44.94808,-93.12985,252
45.69685,-93.09166,200
44.92246,-93.33296,200
45.54722,-94.16013,129
44.95055,-93.09361,125
45.11403,-93.16011,145
44.87467,-93.62097,511
44.85145,-93.79396,271
44.92730316,-93.32376443,251
44.58361,-92.4476,130
44.94667,-93.29049,169
45.62692,-93.07014,198
45.002934,-93.261353,119
44.93475,-93.17977,405
45.07636,-93.16645,244
45.567913,-93.231842,92
44.89396,-93.26082,52
44.94612,-93.32758,50
44.947,-93.32753,152
44.96774,-93.50817,222
44.89993017,-93.22788688,58
44.938122,-93.301262,284
45.19264,-93.27276,64
44.91561508,-93.06179047,110
44.945,-93.29671,120
44.99747,-93.24963,84
44.81385,-93.38219,87
44.9586,-93.16567,149
44.93002,-93.64577,88
44.94938,-93.29536,150
45.27417,-94.02246,125
44.940495,-93.101791,331
44.940495,-93.101791,302
44.92328,-93.07303,185
44.737038,-93.260208,25
45.0426,-92.77005,249
44.92619,-93.14042,37
44.8782,-93.26932,245
44.965801,-93.293068,207
45.45182,-92.64064,129
45.000542,-93.180428,102
44.93983,-93.23078,115
45.05862,-92.82138,359
45.5483,-94.16073,59
45.54731,-94.15913,59
45.017151,-93.382233,106
45.14077,-93.17111,100
44.8041,-93.15635,335
44.9527,-93.16379,37
45.05468,-92.80682,470
44.88384,-93.31598,35
45.39695,-93.732,40
45.39862,-93.73116,40
44.66771,-93.26295,499
44.887684,-93.606972,621
45.036114,-93.234245,256
45.026493,-93.313835,69
44.94870622,-93.25002687,35
44.944244,-93.292297,448
44.944241,-93.292259,185
44.89842,-93.21202,275
45.01773,-93.34818,224
44.98624,-93.30775,171
44.77459,-93.63708,103
45.143299,-93.742821,175
45.40393,-92.99582,60
45.19241,-93.25911,514
45.41186,-92.63705,100
45.41161,-92.63769,100
44.94793,-93.24839,185
45.04277,-93.44652,143
44.92333,-93.28822,200
44.89828,-93.21032,176
44.95877,-93.14931,86
44.946121,-93.185333,492
44.94748,-93.32897,67
45.02771,-93.3127,76
44.98099,-92.75874,195
44.68138,-93.17053,127
45.094135,-93.450699,51
44.94285,-93.7209,395
44.93836,-92.89277,70
44.93907,-92.89203,85
45.19271,-93.27271,55
44.96823,-93.28254,80
44.93978,-93.30041,140
45.36276,-93.80276,115
44.96145,-93.27268,65
45.12683,-93.37546,2200
44.93072,-93.25246,83
44.96095,-93.31488,486
46.1383681,-93.4720802,189
44.86397,-93.31656,185
45.39494,-93.97854,125
45.01393,-93.64106,234
44.90567,-93.22766,291
44.97557417,-93.30916769,155
45.03973,-93.35604,142
45.4031762,-92.6564266,189
44.93682,-93.33794,107
44.90634,-93.23342,146
44.92104,-93.32036,315
45.36149,-92.89226,325
44.89281013,-93.26854382,55
44.91424,-93.1493,77
44.90721,-93.06023,100
45.0067351,-93.3156014,123
44.93336744,-93.21918395,82
44.88513,-93.03912,58
45.0622,-93.26055,163
44.90198,-93.28798,140
44.91265,-93.48235,137
44.9434155,-93.1316255,131
44.74471,-93.64623,64
45.04609,-93.36417,192
44.80232505,-93.1213047,400
44.74863,-92.79979,340
44.74664,-92.79956,340
44.91336,-93.14785,77
44.91492,-93.14957,77
44.909646,-93.2528339,131
44.9496,-93.17748,109
44.98679,-93.27771,118
44.91033224,-93.20784537,85
44.7258,-93.23257,201
45.32816,-94.11689,240
45.0289524,-93.351901,133
44.99314,-93.23875,149
45.4110936,-92.6503966,380
45.45251,-92.64104,229
44.72989,-92.87584,617
44.90665247,-93.20354964,143
44.8518,-93.79087,221
44.94638,-93.3466,234
45.04091,-93.40741,191
45.03678,-93.23539,263
45.05152,-93.26631,163
44.9221827,-93.1463422,55
45.11318,-93.37429,54
44.9402,-92.89153,95
44.7625745,-93.6247783,90
45.38881619,-92.82383727,320
44.96013,-93.12083,135
45.45773,-92.63703,156
45.30956,-93.15789,117
44.94507544,-93.24574563,90
45.07022,-93.45485,202
44.94725804,-93.32755129,90
44.9188758,-93.2219753,179
45.35336,-92.82535,75
45.01544941,-93.287183,54
45.03487204,-93.2383992,111
44.96598,-92.74768,468
44.98607,-93.13789,90
44.94248,-93.35541,85
45.04768,-92.8133,175
45.04846,-92.81509,175
44.92936,-93.09283,100
44.27218,-93.75773,507
46.23788,-93.79483,311
44.97449747,-93.30699653,190
46.23519,-93.79706,202
44.9590438,-93.2930897,149
44.92976,-93.0988,89
44.96001045,-93.29359687,235
45.30779,-94.05561,243
45.20691,-93.18112,219
45.47721,-93.34596,228
44.20144,-93.67769,510
44.97022578,-93.26648114,205
44.95445254,-93.26404974,95
44.96811776,-93.27924242,150
45.20556,-93.34139,239
44.96630551,-93.23471574,136
44.90464,-93.16346,164
45.22043,-92.879,339
44.938085,-93.11184,113
45.17388433,-93.21722087,825
45.04161,-93.54176,230
46.2144,-93.81077,205
46.21372,-93.80936,184
46.21338,-93.80955,230
44.92779,-93.17649,178
45.22531,-93.28331,446
46.2133,-93.81117,230
46.21336,-93.81098,215
46.21454,-93.81082,230
44.92542,-92.851679,1143
44.80365,-93.16425,200
46.12837,-93.52054,214
44.90976653,-93.18966908,152
44.92542,-92.851679,200
44.8881,-93.04306,50
45.43531,-93.5146,304
44.92931819,-93.32812996,99
45.05682691,-93.43989101,1369
44.9454,-93.64512,900
44.96684,-93.05472,78
45.1723394,-93.8668243,120
44.92485512,-92.85186745,250
44.90307,-93.36646,200
44.9868758,-93.2245377,175
45.3004389,-93.7925802,100
44.7370584,-93.2952685,243
45.54947,-94.12994,189
44.9251,-92.90452,533
45.02028,-92.78131,75
46.13759,-93.47055,128
45.1112,-92.65218,100
44.9612,-93.14655,116
44.97692,-93.12055,113
45.190065,-93.136426,200
44.99488759,-93.20055057,219
44.91336,-93.08412,57
45.27051202,-92.96072423,168
44.95024931,-93.23228831,60
44.92542,-92.851679,200
44.9762446,-93.0974058,31
44.93457,-93.64879,475
44.9486957,-93.1688672,249
44.9053495,-93.3038209,195
45.25234,-94.0582,214
44.9523403,-93.3191086,180
44.98559943,-93.26722332,80
44.83854,-93.80253,214
44.91501,-93.69434,425
44.96224228,-93.29172023,80
45.02309,-93.13814,44
46.24262,-93.79678,186
45.03721,-93.14614,125
44.9571711,-93.281752,753
45.01575,-93.28855,72
46.18952,-93.7577,196
45.67995,-93.10395,752
44.75411,-93.15872,287
44.9530118,-93.4502073,437
44.95348076,-93.28846917,87
44.96804,-93.08156,124
44.9903593,-93.30235578,375
46.13711297,-93.50602772,196
44.97601,-92.74663,278
44.96023661,-93.29168565,89
44.76465,-93.32582,79
44.96066,-93.1177,35
44.97821802,-93.30410382,101
44.85995,-93.31548,129
44.85848,-93.31631,139
44.93607,-93.14316,204
45.26833,-93.59064,50
45.11701,-92.54927,149
44.91003683,-93.20728613,81
44.52839,-93.9087,125
44.92023788,-93.21373905,129
44.94910866,-93.27292795,311
44.97546147,-93.27900013,64
45.01685357,-93.28751936,134
44.92879,-93.10361,129
45.04779,-92.98486,132
45.002999,-93.03119,249
44.9491007,-93.304501,236
44.9587155,-93.4612409,500
44.93352652,-93.21692778,82
44.94597867,-93.32762791,130
45.02151,-93.1372,51
44.94323541,-93.24385146,163
44.97549,-92.74509,349
44.97723288,-93.26844557,156
44.92177,-93.14609,46
44.95348,-93.17129,37
44.90587032,-93.20656064,102
44.84571,-93.79698,102
44.8719,-93.32692,143
44.99046497,-93.23618106,182
44.83538,-93.38634,560
44.9187579,-93.3204975,130
45.09717,-93.34222,199
44.947697,-93.1506506,96
44.8321174,-92.917615,38
44.96132,-93.12638,250
45.29988,-94.16832,224
44.97727,-93.49982,150
45.01368,-93.28922,61
44.95674243,-93.26130436,26
44.90010014,-93.22781129,67
44.90044,-93.57693,198
44.91795154,-93.27970596,210
44.98679,-93.10593,33
44.96441,-93.0126,35
44.65311829,-92.3183381,475
44.9068364,-93.544782,215
45.38971,-92.81572,223
44.90464,-93.16349,109
44.88718,-93.60779,543
44.986446,-93.3035335,143
45.07414,-92.95619,220
44.9002,-93.2261,29
44.89974699,-93.22765485,29
44.9771098,-93.164578,73
44.97779,-93.16555,73
45.01675447,-93.30328824,67
44.78364449,-93.60242894,236
44.96395,-93.09676,145
44.98656,-93.10669,37
45.06636,-93.07218,146
44.97188,-93.11064,134
45.298027,-94.163996,115
45.4523,-92.63953,136
44.56862854,-92.53873505,147
45.298027,-94.163996,115
44.98126,-93.40534,69
45.07177,-93.06774,599
44.21975,-93.59709,198
45.45038,-92.64122,285
44.98488,-93.10634,37
44.9849,-93.10784,37
44.9485,-93.65657,259
44.74666,-92.80027,228
44.74726,-92.80097,454
44.8872833,-93.4471132,1200
45.00582254,-93.24229081,195
44.96587,-93.29454,400
45.05939,-93.5135,75
45.03173249,-93.23069394,96
45.44044,-93.88838,65
45.03573172,-93.22652157,369
44.98885589,-93.27777798,135
44.88447,-92.74216,360
45.0338,-93.38964,321
45.2981197,-94.16395213,115
44.9496993,-93.30080186,35
45.29819682,-94.1637959,115
44.8684438,-93.2684608,210
45.45718,-93.80114,43
45.04288286,-93.25527282,95
44.96943805,-93.33884134,250
44.85742,-92.61613,179
44.9456209,-93.3279668,120
44.94727777,-93.32772525,135
44.94555336,-93.3278702,159
44.96578,-93.01312,48
44.96357121,-93.25990676,66
44.96635,-93.01158,46
44.96407711,-93.26024086,63
44.96214923,-93.26178958,63
44.96639,-93.01122,99
44.88911304,-93.31110427,145
44.94976606,-93.29677803,109
44.96170927,-93.2602712,64
44.97722337,-93.27751437,64
45.07724,-92.85785,255
44.97735257,-93.27837768,75
45.22768,-92.58111,280
44.75761,-93.18482,274
44.97135798,-93.27938285,109
45.10507,-93.49086,343
44.96395983,-93.2570898,350
45.06066,-93.24366,55
45.52204,-94.15758,40
45.22786,-93.67166,59
44.94559,-93.66515,225
44.689178,-92.3300579,161
45.08996,-93.24541,322
44.95678553,-93.24474991,67
45.05926,-93.24194,54
45.06092,-93.24196,49
45.06043,-93.24222,55
45.41149,-92.65075,357
44.90715154,-93.21074162,100
44.92624,-93.2414,149
44.97932,-92.75371,100
44.92068841,-93.32702923,314
44.92249,-93.51506,499
45.1281196,-93.4706193,158
45.05973,-93.24176,65
44.92199,-93.39304,199
44.95777,-93.16951,130
45.30715,-93.55485,56
45.068294,-93.383559,180
44.94732274,-93.29566413,270
44.90160239,-93.22583082,157
45.13471,-93.1692,150
44.9773614,-93.36225706,799
45.00611,-93.25945,299
44.88369083,-93.31773591,35
44.92399,-93.08752,500
44.95603718,-93.25484005,135
45.4100678,-92.6430648,137
46.2018191,-93.4982159,270
45.04706009,-93.28832052,119
45.14217,-92.7312,893
44.95732,-93.58362,1366
44.54349,-93.5782691,106
45.14356,-94.27555,177
44.54349,-93.57827,113
44.88581,-93.62246,198
44.96207,-93.85052,192
44.94761344,-93.23269582,65
45.00827,-93.435,201
44.88703,-93.41266,190
44.9036073,-92.7828438,195
45.00852,-93.252006,528
44.9604533,-93.1174021,33
45.12285,-93.34446,164
44.90731124,-93.2255702,149
44.9455,-93.28924,57
45.2879947,-92.977423,650
44.98298804,-93.33452328,219
46.14442,-93.71559,172
44.81266,-93.10155,723
44.96837086,-93.22027803,102
45.0310818,-93.2450837,120
45.10677,-93.25148,36
45.10562,-93.90148,100
44.99323,-93.00566,100
45.00753061,-93.30730369,53
45.0066302,-93.30788054,60
46.23131,-93.80111,186
45.44800401,-93.57499503,168
45.0827,-93.27656,159
44.86625,-93.29435,190
44.86753,-93.29387,147
45.08328,-93.05673,75
44.93242,-93.44115,91
45.22291,-93.26934,101
44.98368,-93.42344,85
44.985,-93.2791,140
45.02898,-93.11002,132
44.99926,-93.34753,59
45.4824907,-93.3372936,239
44.92867,-93.09519,90
44.9949322,-93.23894782,238
44.99077505,-93.22393601,164
44.9058844,-93.3562494,66
44.96126,-93.29126,100
44.91138,-93.18412,176
44.5831,-92.45237,216
44.75598,-93.28389,157
45.58982,-93.04889,195
45.08364,-93.47804,291
45.08231,-92.91219,477
44.7773813,-93.5214923,207
44.97251,-93.26409,93
44.9446,-93.11159,669
44.45459,-93.15932,164
44.9832932,-93.269237,175
44.9510844,-93.2925563,94
45.1055886,-93.2512068,32
44.9510844,-93.2925563,90
44.9510844,-93.2925563,94
44.94189947,-93.29966411,151
44.94289363,-93.29978508,151
45.02276,-93.13797,55
44.9510844,-93.2925563,84
45.05643,-92.80767,900
44.9510737,-93.2949146,114
44.90342892,-93.28846657,78
44.9510737,-93.2949146,94
45.16953,-93.06385,233
45.00747,-93.30754,69
45.26811,-94.06788,50
44.9454943,-93.1974641,429
44.93563,-93.17201,118
44.9508558,-93.2942504,94
44.69203,-93.1730632,300
44.86002,-93.43998,88
46.24992,-93.52972,183
45.40517,-92.64106,165
45.39896,-93.73262,37
45.02387,-93.01389,128
44.9390576,-93.2993807,64
44.90181,-93.17363,156
44.9532636,-93.2865296,140
44.92709,-93.10205,49
44.9203636,-93.140894,160
44.94829682,-93.29507142,96
44.94670231,-93.29372219,120
44.89647221,-93.31771371,294
45.02706394,-93.32167625,297
45.01139,-93.07279,378
44.97777,-92.7453,2800
44.97657,-92.74656,2800
44.77275194,-93.40909839,140
45.4063,-92.65377,400
44.93062579,-93.19653876,159
45.05603,-92.80763,350
44.93154,-93.18081,84
44.99135,-93.16781,278
44.94634448,-93.29188379,72
44.9998,-93.4006,48
44.98924,-93.05125,125
44.93247,-93.24531,300
45.13956,-93.16565,35
44.4598,-93.16297,225
45.140462,-93.1666402,30
44.9592297,-93.1456784,167
44.92106747,-93.2803189,163
45.19147,-93.70187,43
45.06993,-93.09284,74
44.94426133,-93.28925604,63
45.11936,-93.33974,96
44.98858265,-93.218172,28
44.83527,-93.38608,550
45.02302,-93.1859,400
44.75819,-92.80091,141
44.9510737,-93.2949146,94
46.1383681,-93.4720802,131
44.8602,-93.44152,135
44.9510737,-93.2949146,94
44.9506216,-93.2941676,114
44.9863753,-93.2289723,86
44.97332,-92.74628,288
45.02777,-93.31293,62
46.1383681,-93.4720802,283
45.0544474,-92.8048155,339
46.13233,-93.52634,242
44.9281871,-93.3583194,80
44.92733,-93.35859,80
44.92796,-93.35805,80
45.67964,-93.08301,1152
45.08794,-93.20688,150
44.93205,-93.34086,120
44.92656,-93.41914,139
44.92723,-93.10421,39
44.94095,-93.14068,97
45.68936,-93.06592,140
44.87566,-93.3037,268
45.01218,-93.13862,67
44.9506216,-93.2941676,114
45.51952,-92.90889,70
44.9506216,-93.2941676,104
44.98846,-93.21702,25
45.05029,-93.02939,76
44.95710021,-93.28530253,133
44.94301,-93.36787,184
44.98728197,-93.21861806,28
44.95098631,-93.31516347,538
44.93696,-93.11729,311
44.99444697,-93.3166186,80
44.9981,-93.06796,130
44.96228736,-93.28467367,90
44.94458185,-93.28952894,56
44.95717,-93.06887,111
35.6067,-82.55563,120
35.57864,-82.59578,100
35.57864,-82.59578,66
35.57864,-82.59578,30
35.57808,-82.63689,45
35.61856,-82.55276,134
35.59635,-82.50655,68
35.61929,-82.48114,83
35.64453,-82.52586,289
35.58217,-82.59997,88
35.49111,-82.48438,159
